enteric_fermentation,manure_management,coal_abandoned,coal_surface,coal_underground,ong_upstream,gas_distribution,landfills,wastewater,other_anth
362.197170193349,267.1765817917442,0.0,0.0,0.0,196.89966786081487,102.96272942397616,0.0,43.89583377190481,58.5375611370798
318.01836963303845,773.4710182402812,0.0,0.0,0.0,0.0,41.605960452459584,0.0,4.247898333371741,25.86200264495018
339.55622351960716,916.3321183522243,0.0,0.0,0.0,408.52439198180275,152.46481414527125,0.0,201.97849007873364,95.7659518031831
508.27538136554006,1985.8384758432035,0.0,0.0,0.0,0.0,33.848813261561766,970.4109945401841,5.9134968539336645,21.39196325572237
427.7592906479511,611.9286576583887,0.0,0.0,0.0,9.449739508983981,230.53236590763035,0.0,41.19082000641416,248.95798297380443
363.07256118564885,303.04121526815703,0.0,0.0,0.0,24.85926897187521,14.129211958438354,0.0,1.9878274060646124,12.805194586499676
271.651335206346,180.96344618207817,0.0,0.0,0.0,917.2877279619311,13.661647570550882,1373.137414510551,3.184593787740398,11.056816908830143
249.96224651594795,179.53545109876555,0.0,0.0,0.0,41.150076998427856,13.237378855228227,1068.0436224841362,3.059034168442821,8.573224323818652
339.42397126034626,631.3725860413331,0.0,0.0,0.0,42.07185791627896,19.562088420325672,0.0,26.04128586733762,12.223487007918745
335.160728233158,762.1491151070708,0.0,0.0,0.0,323.10811158511956,12.520661409371632,86.68370446292235,1788.0115239006554,14.255431484943596
321.7134329759527,626.9557186231526,0.0,0.0,0.0,560.9970139317356,24.600774101524937,5.783604888486129,2.168350215978302,20.54886345594347
308.37971301103136,540.0649710117609,0.0,0.0,0.0,2577.278830699487,214.63980574876567,2354.476728649817,127.5263446302902,108.37649597273929
403.7138736391453,377.5612695840157,0.0,0.0,0.0,14.575080129454427,45.31521885644441,2366.9158066273335,23.251649368702626,23.09307472260547
314.81691878520974,255.38330440110715,0.0,0.0,0.0,24.3602889360248,106.92143623063615,10609.549710341473,220.52667485469362,152.81093465843497
509.62897182061886,181.36276242448253,0.0,0.0,0.0,7.903575798789795,51.283593514174875,79.43759538333448,19.275645612924937,35.58588380597975
633.7510231877791,212.15632034712917,0.0,0.0,0.0,0.0,9.571726042937803,61.79099157808243,1.1537667369932132,6.716171909859774
403.3921019154609,273.39295045188635,0.0,46.02947624304357,0.0,82.80892291690918,49.1619073167604,647.9160444520633,20.129501931986738,21.421307282078786
678.7691524806272,581.5350786516123,0.0,10.623571039058351,0.0,19.39793292511977,9.159120222445933,0.0,0.5110755118016963,7.458746341924268
495.5845526531016,746.4635195642333,0.0,0.0,0.0,3.223689986266031,40.38838777888021,474.9008484832036,14.015221848243595,32.00473829482265
876.8070684611333,471.3245627195084,0.0,0.0,0.0,1.1156126483785496,15.909961948026487,0.0,1.148629888949799,12.71545953232273
839.0105257512807,245.78902846707842,0.0,0.0,0.0,0.0,4.4739091099331,0.0,1.772612017979583,8.653537707671799
1088.8200105846151,630.8492601285312,0.0,0.0,0.0,0.0,5.421504681310406,0.0,1.402907063766053,9.865662077376168
1259.9164907771944,325.925091249438,0.0,0.0,0.0,2.0030452286660374,5.524812810099891,0.0,2.5180671616723243,9.98241324268335
1624.8188805865693,269.011130956843,0.0,0.0,0.0,4.261424764649432,2.7990590767710923,0.0,1.2175685789999977,5.72495818256444
952.2390489611721,236.38417444408097,0.0,0.0,0.0,5.926981817759612,5.26472827358242,0.0,0.5777226662948374,9.194771579013373
1102.17667228171,234.4032125561515,0.0,0.0,0.0,274.0019588736882,2.8942652059046443,0.0,0.5656351528506786,6.927241589015912
1019.7171752260961,276.34767107654,0.0,0.0,0.0,17.722734244288976,1.7801650119544647,0.0,0.1654024999043155,5.748935010630436
1098.392061114302,265.4880227750921,0.0,0.0,0.0,36.40276838731995,3.7181904258459157,0.0,0.9583689558689501,7.619465409048613
987.7606952731006,331.95092116358353,0.0,0.0,0.0,18.477185588062405,3.5627999858549995,0.0,0.5167449851385744,7.788483351464597
1078.836933570596,247.6301642522071,0.0,0.0,0.0,4.175933776542801,3.8945742803658314,70.78491023666191,0.41914876860197,8.093794012255518
1031.342341176961,118.03909980424118,0.0,0.0,0.0,0.35612325526902744,6.187922055439499,91.00636147540664,0.7158233460312605,11.199519435160813
356.463521233333,185.26332484750148,0.0,0.0,0.0,4.0909113832509005,3.9458876707217483,0.0,1.6318422612357286,9.008839883290824
645.8957897228697,193.12327627285765,0.0,0.0,0.0,3.55548765649291,7.7250518409624,115.04394508137098,2.35217450652914,20.86190917021158
656.8826751309609,210.609258792,0.0,0.0,0.0,10.19873423389874,14.621591856134362,0.0,2.3485236423071583,10.604288665702535
808.5092761235796,194.89482086550217,0.0,0.0,0.0,441.0899724848499,12.88230904890468,0.0,2.508147380856534,7.229335198746391
552.7030314123746,241.16324914746315,0.0,0.0,0.0,58.84899752774012,12.425683139543347,0.0,0.9766920190069106,136.68934393013467
662.0209876279239,252.58588783094277,0.0,0.0,0.0,37.09510505830286,11.684486697919393,23.132885329221622,2083.434690633728,12.829717289098598
1344.1620416255805,306.0505281166795,0.0,0.0,0.0,23.075557969778437,4.716206850856257,0.0,0.34591350324919795,4.498068933031045
1345.0508598667902,305.0212741312457,0.0,0.0,0.0,35.903431215151784,11.781636385627612,0.0,2.079596506124523,7.289988064917587
1303.166243355616,540.5677781495401,0.0,0.0,0.0,84.17762129098222,7.801671774170514,1279.734212138498,0.7167692032599577,6.836598686532179
2104.0520279904345,993.2055957455522,0.0,0.0,0.0,41.99507213996394,9.75534219651272,0.0,8.110979495680876,7.157965415285035
1490.5408921692353,204.79079154732264,0.0,0.0,0.0,39.10705519151876,60.38606492527149,1596.9652766652296,88.0010448248586,60.59762906395435
1564.1106637199223,116.80924206043346,0.0,0.0,0.0,1073.5840327059907,3.555560096346093,5.783746220014378,0.44058447797084077,4.865790645997721
1711.7960015005144,70.16665348636221,0.0,0.0,0.0,61.014854870033176,13.500632465924967,86.67249241607699,7.653750108523937,9.672245486400579
3996.7701621646183,98.51668750545838,0.0,0.0,0.0,307.26437695751036,21.144277651430386,1503.1968435928752,4.384860975785528,12.603402688154846
3029.5976283454943,160.34643364873378,0.0,0.0,0.0,40.50033563888095,56.156561951290335,0.0,0.5997476716973863,17.11280096731285
1376.765850366677,127.26306338084864,0.0,0.0,0.0,31.356648798039025,1.5915805260316003,0.0,0.18417118704321014,3.5627233059677925
1255.096785910097,79.19454760308729,0.0,0.0,0.0,8.499367501308182,0.6584958521361005,0.0,0.0,3.2793196130197484
1624.418205526328,98.51778298800451,0.0,0.0,0.0,7.1844387752012775,1.8306807873366218,0.0,0.17605302569859105,2.8605012457274195
1613.7309030873796,167.27011610600866,0.0,0.0,0.0,24.147899079274968,1.883845164931029,0.0,0.10142402857175133,2.6939237570816124
1528.8602688536798,153.1719836706868,0.0,0.0,0.0,15.891489510830409,1.2232903081523663,0.0,0.6562137104690151,2.8664087573898125
1763.7050237558092,140.86443312021441,0.0,0.0,0.0,21.409263097875517,6.145511961715284,0.0,0.19282394261991032,4.927798895959413
1712.3636621334633,103.34448363592455,0.0,0.0,0.0,30.403819582170627,1.3737954535595835,0.0,0.8354710706295854,6.26795320110411
1254.9393438848356,106.70379791443948,0.0,0.0,0.0,705.5730409318716,5.431919567005557,50.3527376913004,1.4338114759477607,11.96277795865221
1005.9551561750446,118.81989917573543,0.0,0.0,0.0,2316.985779145515,3.2058137742290205,64.73178459743161,0.6891235426100594,7.341230774568498
1325.851727391448,88.55996091574346,0.0,0.0,0.0,31.594080109714362,1.2614815000823683,0.0,0.6037036343261063,3.2803461631681103
1473.669528684854,62.40205250003234,0.0,0.0,0.0,367.3969353229848,10.97049615056649,115.07910181017944,14.011657365290324,9.585567187449962
2472.8748641943803,522.5991780081229,0.0,0.0,0.0,312.55578349270485,4.242992864954301,0.0,0.012667279568220441,9.66947095695529
3985.3431415509544,1859.3165562621612,0.0,0.0,0.0,92.56310339211886,1.0570713995414935,439.4510735902053,0.0008451712116096479,3.4795700598689048
3666.2265590878146,1708.603403118446,0.0,0.0,0.0,265.8041684402914,0.8595972070487108,0.0,0.0,3.199696502496173
3074.27641405942,1459.9845983427072,0.0,0.0,0.0,5459.011743129487,4.007590368495025,0.0,3.0871338123213974,8.237003626447503
2528.2882421951263,1187.953210055904,0.0,0.0,0.0,8680.279599057698,258.35581354115163,2079.484452951128,1.8105945472162355,146.31728283881384
1212.469645992315,721.4845492887714,0.0,0.0,0.0,3173.585269897731,460.9325536468581,5896.586922909081,86.77418545289123,199.81648058473638
317.67490277497717,176.83874942446255,0.0,0.0,0.0,0.0,61.65070652238327,2435.263358606051,0.02368323965208859,24.529200073495467
543.3539031668444,247.159521544305,0.0,0.0,0.0,0.0,5.971621580017688,0.0,0.7296776346527567,3.107728183338928
313.6215945133611,99.4613244101023,0.0,0.0,0.0,0.0,0.10381126843850817,0.0,0.0,0.9875151697763714
492.45032187846067,127.45116130733197,0.0,0.0,0.0,197.2599419674275,0.37331541762811343,0.0,0.0,1.2332327973631365
493.1759931720303,103.54231371588297,0.0,0.0,0.0,103.06369571729878,0.7076730001306702,0.0,0.30446099603942417,1.194127588235977
559.0825071073637,21.987153325088077,0.0,0.0,817.3537699553766,0.0,30.012990383976813,1883.8515026856394,1.424021963600951,17.243569818311652
565.8625198077243,21.73411970208726,0.26201167548212206,0.0,1797.9445534174183,25.38725867166989,3.864029586291476,127.10252080602987,1.4642145099470514,31.069981604776153
702.759639058045,25.619406268847513,9.074318266543672,2667.94261119687,0.0,169.044886309919,36.291334897286276,459.96409538477644,0.0,67.79762993524606
266.37861754767243,9.879070119016351,11.563298518778494,0.0,0.0,82.47886370701247,1.1816306699695682,0.0,0.0,1.41320382261013
189.97723038639214,7.584385283535504,11.563298518778494,0.0,0.0,58.88275188297965,0.30617258284599885,0.0,0.0,0.7621162290650011
185.5286620515043,7.710264154719003,11.563298518778494,0.0,0.0,6.003499378009394,0.09370471436562851,0.0,0.0,0.2401545186720183
163.83416698574672,7.517931756626253,11.563298518778494,0.0,0.0,0.0,0.017029970276962198,0.0,0.0,0.039654314610096615
160.64178567679582,9.67777736668279,5.307929736417479,0.0,0.0,50.888454167392894,0.019568392540546316,0.0,0.0,0.1784163466326907
227.21639152968098,24.028888075018774,0.0,0.0,0.0,2616.7537223544964,7.524313428514242,4922.695357435583,0.0,5.821673294076477
279.6108349571877,21.800922015487306,0.0,0.0,0.0,309.09437836527525,13.487390077376222,0.0,0.0,9.166333197405542
409.52077059737354,54.177364520150455,0.0,0.0,0.0,415.2770287296751,3.6338694791808837,0.0,0.0,2.9237346082183167
437.0837736772445,68.98931657992458,0.0,0.0,0.0,148.92258373624549,0.6392180437188199,0.0,0.03376455358195866,1.1652347999967485
339.73623590136907,39.69762601323512,0.0,0.0,0.0,0.20324249362119082,0.1710288994909043,0.0,0.019757808646509917,1.4875502642993148
283.77232192470643,33.65020308040801,0.0,0.0,0.0,0.0,0.08989214918928226,0.0,0.004560026703974148,1.570959223295293
311.9416850009549,48.34688696435652,0.0,0.0,0.0,0.0,5.6586275909744925,1.4436060688500096,0.0008450707311187608,5.377412786814009
403.5908073436899,96.84490801707462,0.0,0.0,0.0,0.0,20.355438740205756,26.00987176949533,0.012692494558585753,25.102237488659256
387.18996008419197,202.33063118259943,0.0,0.0,0.0,184.11301085003367,354.1689173752633,533.0193120481591,0.0,253.7343230082361
388.4392150333536,493.07057711091807,0.0,0.0,0.0,401.37074839886895,62.4119496743201,3459.669680034151,0.0,67.57855954632268
206.73579089860405,188.50459036314498,0.0,0.0,0.0,0.0,11.825693105188934,3104.8219400181993,0.9219076895920723,7.321816066632759
224.36886573451054,84.92622723763624,0.0,0.0,0.0,0.0,0.05406860771789115,276.6812586857482,0.0,0.9539478227864501
106.99922732925288,3.1195401856490803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33380377768341146
0.32380902818945767,0.4143702125591211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011024651951353633
0.6626214067499112,0.4229023705469565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.61169569396875,1.5745876502370573,0.0,0.0,0.0,0.0,9.889632528598722e-05,0.0,0.0,0.09263270814045912
84.1957890311933,2.816434382964733,0.0,0.0,0.0,0.0,3.206271745020028e-05,0.0,0.0,0.09233579690280173
101.3136646564591,5.895528220245655,0.0,0.0,0.0,0.0,0.0022466642822152375,0.0,0.0,0.23666425941884528
88.86978488862897,5.269701080195557,0.0,0.0,0.0,0.0,0.0006213151702476199,0.0,0.0,0.1030480780109447
276.68185046480903,42.42995331177233,0.0,0.0,0.0,0.0,0.08490352966814796,0.0,0.0,0.3054268311423321
233.34281318694,43.639611675409434,0.0,0.0,0.0,0.0,0.28749181310798827,0.0,0.0,0.5467902486419137
85.3464283662166,5.438761731293509,0.0,0.0,0.0,0.0,0.026172637330466382,0.0,0.0,0.35210378790906305
157.92309484555562,18.630722195032302,0.0,0.0,0.0,2.6167370161597714,0.0534398329572759,0.0,0.0,2.521240984607568
150.60371616724785,11.152779886053155,0.0,0.0,0.0,10.32333795236959,0.1704671882622088,0.0,4.8906659383754185,1.6148560387281674
114.38034976969827,22.609595675165505,0.0,0.0,0.0,15.760334481024673,1.32978293208698,0.0,0.0,3.3970298144058266
101.94171682697271,16.485632803853267,0.0,0.0,0.0,15.458028294099503,0.028175801910962146,0.0,0.0,0.7928096457749657
98.78830655082828,6.224004811706487,0.0,0.0,0.0,5.807508734742754,0.005095071528098164,0.0,0.0,0.15870018852501933
98.80000774383804,9.04071017260789,0.0,0.0,0.0,0.5583413600197938,0.013619824854332354,0.0,0.0,0.19265950708729956
160.33339642837802,37.198250841551925,0.0,0.0,0.0,2.298041078341135,0.1694848991786822,0.0,0.0,2.538610843262632
86.34626080359205,3.432735454760144,0.0,0.0,0.0,13.534525605567485,0.031581149512031344,0.0,0.0,0.7688344150426973
86.18673791401558,1.9755028094285858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058199978466267975
81.72133457157248,1.8769395515283693,0.0,0.0,0.0,0.0,0.00010159804425109309,0.0,0.0,0.0068859109052077025
62.22121661205893,11.929059979965686,0.0,0.0,0.0,0.0,0.005841433785687653,0.0,0.018960639218800077,0.34791474258630056
25.361509857331253,2.895687723327228,0.0,0.0,0.0,0.05833822209613039,0.00710390167132924,0.0,0.0,0.2622882919482381
80.00498731976117,19.798033059990882,0.0,0.0,0.0,0.823294964138692,0.00954013634328506,0.0,0.0,0.024641735222247795
131.9075556612787,7.48579491974721,0.0,0.0,0.0,289.21908532269896,1.0830330633776988,23.08175208793903,0.0,1.3304496857334958
198.2086593098836,11.22716613577458,0.0,0.0,0.0,0.07280683207950034,37.544698756730334,576.989902822346,9.310619632622544,16.302574877719497
218.74660175764868,13.319012659924452,0.0,0.0,0.0,0.0,0.8052185201910085,0.0,0.6678376273685319,1.8544229566835622
163.60308792607287,14.081655570657873,0.0,0.0,0.0,0.0,0.5880492480106958,24.013390398324667,0.0,0.8163406458146942
149.89599237675486,24.255161120569536,0.0,0.0,0.0,0.16586509363310242,0.5071595484139162,0.0,0.0,2.8665642955250163
177.25945113650155,28.850014515798147,0.0,0.0,0.0,14.98755369433924,4.998705550800559,0.0,0.0,3.4199586872445975
367.1272720632109,38.888256499323134,0.0,0.0,0.0,22.204646158932647,65.22960159354322,1713.9519341604353,246.2973928932388,96.406906089741
144.4111750409004,13.498075503430208,0.0,0.0,0.0,6.079571382315805,74.9596350793697,2517.5015044580714,227.44768194382507,119.43050069269091
75.1140248295855,6.505158871229436,0.0,0.0,0.0,4.048941559848574,0.5809323617602882,0.0,0.0,0.7320780970346012
37.69040781479579,3.4192314340639043,0.0,0.0,0.0,17.421008286419813,5.676773423176892,0.0,0.0,3.3084265498441163
94.23131919230183,39.47689838185722,0.0,0.0,0.0,17.57634756052695,0.6378192187963685,0.0,0.0,0.7453617251175755
564.1619335510783,366.4986625937147,0.0,0.0,0.0,6.975819412268457,0.6558271652646971,0.0,0.0,1.3646471806691058
520.2049464628844,410.867904632562,0.0,0.0,0.0,190.28207048676063,20.288513696663543,277.282007612838,7.243486434773509,13.415536349841753
317.95309807112415,241.7744920779727,0.0,0.0,0.0,0.0,2.137845823312336,0.0,0.6727740785913995,1.3301499580605047
0.03156128286323359,0.003968745253627036,0.0,0.0,0.0,0.0,3.3878972663283875,0.0,4.93463257536842,1.305717411595434
55.88614700731624,10.367166250921326,0.0,0.0,0.0,0.0,632.7265222392717,5573.643564200439,368.3428777069945,868.9566707468965
106.19646806122385,23.3473669313995,0.0,0.0,0.0,0.0,586.0420476940851,92.46798046261652,64.43777097336068,305.12676361016975
60.67355203303968,13.8004714275435,0.0,0.0,0.0,1896.5468557029476,965.6103414776338,5331.543177303849,1135.6761299514314,1147.1560534625376
170.44094761692517,25.09475998448583,0.0,0.0,0.0,231.2978554324211,962.7569779720495,2424.1045856199403,295.78994675009744,506.0655659040899
147.99884272999893,26.446349252373736,0.0,0.0,0.0,30.778131971513744,1023.5897137366229,0.0,590.7158497563389,436.5253183037932
853.0892937422859,228.09345716710774,0.0,0.0,0.0,1776.6074166962446,545.4342676866343,3417.103163059811,265.34191413179263,295.18060708552434
2799.1333998854752,866.3717006906669,0.0,0.0,0.0,322.7351208516195,530.1040245500832,15709.85295382927,184.13551828371345,205.231829182951
4991.052639252932,1788.6323430634534,0.0,0.0,0.0,10.244100034882308,363.8003438505142,48.099438692626435,45.97194879962185,177.67383143458662
4394.982050815345,1534.5108726245498,0.0,0.0,0.0,826.1830330894654,310.894984345518,814.8724287038791,138.40685865814814,165.9624983398349
567.4135486380137,146.26035962634796,0.0,0.0,0.0,1951.7766712724194,754.21423354598,0.0,602.6897630933075,470.8522620027076
1969.4707203615242,504.7540233126981,0.0,0.0,0.0,178.29576209069413,225.52203367820843,0.0,100.23487940874836,100.6023031741768
2276.819665858022,573.1250196291959,0.0,0.0,0.0,14.505924485625258,36.83114283860842,2605.68450204942,1.9671706485244542,22.21390231486958
1330.9771414897461,292.34090271686165,0.0,0.0,0.0,860.0321722649734,33.50477943715071,0.0,23.22033755692163,15.57624762411039
1099.7344262972786,203.77744834953282,0.0,186.81462728791925,0.0,90.79858081583092,24.086318780700772,2246.166087460105,2.2065529981352956,11.252961530516552
1970.719027640728,351.85430800540246,63.302483109590625,0.0,0.0,2275.679329368407,63.89704208709414,69.3077652464158,41.42986495834908,61.55637554385912
538.7167391376324,89.73302302059693,2026.419841743794,909.4713477330458,6528.13060313699,163.13121640447503,132.0232811618232,1413.911321598231,26.335652462150836,59.141834815856
615.0529418656085,104.27753924385988,1109.480626469272,420.31181162922303,3540.153398178247,773.4097494327536,93.02580381227868,1491.915966142674,43.97938542659601,85.89812473498043
497.87249549786134,54.73981624951114,0.872452219569707,52.34561004741984,0.0,3816.2381245461906,161.64061116107047,535.5182149599127,58.303382003547476,77.29845851998486
476.21291164333064,55.30479863780839,44.7233086186527,144.80559149812316,0.0,8197.99669330566,398.97511764276464,3650.8440230521865,231.4984445488971,179.22659974546602
305.328526534401,23.966704521508643,2734.2610653300185,414.0364420786581,0.0,3675.9506981172794,773.2628625953944,2683.893353002772,236.80691519630608,343.1164952571391
577.2298021087843,48.197336788610485,2458.169454008282,527.8551199158893,68736.67576539841,3586.6215749398475,196.8932860971755,1324.2507487927553,214.90732864888426,88.1636397314226
450.7298450343655,32.98381936407638,1106.6494605985997,994.8612929472349,3554.0826404354607,1468.5769087218794,209.8090620244545,2328.9736930561735,66.8048325536704,166.0239757943167
736.7187513275795,62.464446494720605,2364.7140786295054,2149.698416452335,4732.267140203525,1422.891204588825,38.486710162230544,323.2783911118809,8.161266883816111,27.807225733322483
626.340408204893,88.71665636994857,1557.814214640685,149.0605488056557,1036.9754616948971,2802.8299795528924,21.33540618453089,21.52064287108097,0.9465061801975105,14.546676831871594
971.6203831231078,275.180748030018,0.0,0.0,0.0,4569.269798898589,35.66539098664128,0.0,4.247662203037534,23.91898758411751
829.6689158957844,310.572936749994,0.0,0.0,0.0,2775.386810218079,64.18209938840077,1799.0453039791807,74.56536292922458,161.72426983716505
801.3016022704177,255.8988444640749,0.0,0.0,0.0,2223.650701139348,29.96912773279001,30.324551093204974,1.055442305014951,15.196116180696064
748.2757478878729,265.53247146281666,0.0,0.0,0.0,1659.5674517178065,63.78649604942344,383.8894761674069,29.430068816180935,28.352440810519465
343.5256699213771,232.31356356760384,0.0,0.0,0.0,68.11079727947612,170.12764841277314,0.0,28.665303446642245,79.72218832854158
190.32836294825714,186.96042138743596,0.0,0.0,0.0,0.835212363406697,332.9845766941732,56.292111941820046,79.37692483646016,211.78457085714348
416.9597092319465,268.5349979104128,0.0,0.0,0.0,6.715221368679892,93.12191762625201,105.45132487791439,5.688837995070734,45.0940390964953
502.8881180732032,237.495615045077,0.0,0.0,0.0,0.0,74.6008898697655,344.7001011258007,25.19241602534562,34.849483839661566
838.6004389457029,662.8901113831994,0.0,0.0,0.0,0.0738182034904753,90.28743179973546,0.0,51.35405086473785,62.16624954363128
1200.4630905267106,1173.8103188826722,0.0,0.0,0.0,15.377834675444632,91.8755075089249,0.0,28.026072661901424,69.4254619736973
1260.637365324198,1773.1789694000984,0.0,0.0,0.0,1.228008047969503,47.18652563656002,0.0,12.627180242686672,23.71793608609053
641.164574952301,1507.1095541692407,0.0,0.0,0.0,22.118219291243236,44.01444140714,1144.6231946352873,11.407511743713094,31.738094976741035
369.7390940588234,485.0336071429507,0.0,0.0,0.0,53.67953127791927,191.971440161807,0.0,52.341469757658324,107.03970666026552
332.80713178292183,198.01122968216782,0.0,0.0,0.0,583.7035283192724,132.20846926619598,0.0,84.01699904478258,83.88159749394377
375.9043673228478,523.9613610531137,0.0,0.0,0.0,10.959362015870937,61.33999838834377,518.739276666473,46.252785660612496,34.51211518973354
378.60169436845024,954.1142458014873,0.0,0.0,0.0,0.0,23.449090546703157,34.53148681148374,2.9785916202413896,16.892599428053447
460.79854609682866,1151.0091178414418,0.0,0.0,0.0,0.0,56.22486402594068,2915.0213364467127,33.721352426624044,47.02929492050242
309.5960115873848,383.7055775891742,0.0,0.0,0.0,0.0,76.87083037547852,0.0,1.0099679062715898,93.33987131351694
293.9056158176307,221.2065435160228,0.0,0.0,0.0,0.0,31.873122282087884,184.6899050541846,4.344334873852431,21.96267381394275
256.2078423150087,158.15865465465848,0.0,0.0,0.0,0.0,46.63353115100991,237.43259130532502,36.96892686034738,32.49237418493924
203.14472123492877,52.21353235992566,0.0,0.0,0.0,837.8633279728705,31.962336686745367,0.0,28.534895427292884,20.84862625864014
248.07201189133494,53.16938133819188,0.0,0.0,0.0,53.10617849525397,150.12491145400583,441.8902270298774,63.6862478135248,84.06100478333408
276.13640148014576,185.97563888724764,0.0,0.0,0.0,5710.870896298825,63.005702060224394,0.0,20.302510887143075,37.697497043948694
221.69494376872376,441.4187112447512,0.0,0.0,0.0,44.25816013950245,16.56728295604567,154.32783676622986,3.290008828209162,11.319371759565405
275.38363421882286,457.9318682172459,0.0,0.0,0.0,3.2210923353314023,23.983154191877247,2312.6219323055907,14.574033529287009,13.717142731287524
269.48766617157406,345.4603717583342,0.0,0.0,0.0,386.05068396953254,36.40496132929671,0.0,14.522052451969202,20.48737926118092
167.36008809292738,253.89207391302176,0.0,0.0,0.0,10.767605029969076,12.463389634552748,0.0,2.6911123022073884,8.091646623332004
233.65669086867442,208.56917385157482,0.0,0.0,0.0,0.0,13.500724048025628,0.0,2.890112847365958,28.421426787353646
487.5105816409736,235.17903991647765,0.0,0.0,0.0,0.0,9.141009875771106,0.0,1.9946409243873866,6.109754007193795
414.8617318103631,399.8182543416992,0.0,138.26843421540408,0.0,3.8160741189213194,11.440967143931971,0.0,2.7216552922623367,6.676368540069204
552.0842964125237,566.9108378257073,0.0,31.912562734054077,0.0,1.1210426791930095,6.888308438581157,0.0,0.4227129296642771,7.003170448029136
647.007615750774,677.2848281091466,0.0,0.0,0.0,0.0,9.945166908876521,0.0,1.4154735672177123,43.56982769436682
512.8174754726344,222.82411110384461,0.0,0.0,0.0,0.0,5.229803385161474,0.0,19.99288151552488,9.187117289511209
693.7508651975274,160.36738542984142,0.0,0.0,0.0,0.0,4.820874670965459,0.0,1.345508079210619,9.73003838001706
864.1136206020458,247.53646298747233,0.0,0.0,0.0,0.0,4.463780196133873,0.0,0.8530989383424447,10.940742847513267
1020.508349961448,169.21050678468035,0.0,0.0,0.0,0.0,20.7549489828932,124.77552304398597,35.964190021306536,29.814318104908075
1589.2416274354778,715.9414308156726,0.0,0.0,0.0,0.0,3.6265415312660068,0.0,27.99965603429566,7.50655784992612
1183.305612863522,1576.2024578965054,0.0,0.0,0.0,0.0,4.563071686583583,0.0,22.856284930042268,9.30337799148926
988.9927833172497,709.0893874353587,0.0,0.0,0.0,0.0,1.9054990956331983,181.43172169956375,1.1860998355769206,6.859254656361138
802.1605073104323,255.22490570038926,0.0,0.0,0.0,0.0,2.340081736900651,0.0,0.213010542582861,7.042150635343202
972.3399806952492,255.65868126278986,0.0,0.0,0.0,0.931735407089529,5.011914144239161,0.0,2.84779391700874,11.785289540716528
924.5375004557534,187.94737152857138,0.0,0.0,0.0,9.43290610971199,3.4127904705036833,0.0,1.8945938173483807,8.135740400165643
1320.3997335425324,97.82133757431541,0.0,0.0,0.0,21.71809702449627,7.783933888247296,212.6325728563698,0.8580585922648603,15.66343934540166
504.30589621790745,75.20521271169198,0.0,0.0,0.0,1286.0554612606936,8.052684783524867,273.37880524091315,1.9430944253237796,15.254230658714146
267.7733225208079,188.56235325754255,0.0,0.0,0.0,353.5349568139351,3.3810305707482313,0.0,0.9290328193204562,16.550375018541054
621.400564651298,217.85899250802268,0.0,0.0,0.0,20.229934325473035,3.2859424027891477,0.0,0.4354090159986325,6.94431472103601
1267.2419397028852,200.30448894968288,0.0,0.0,0.0,17.96160224745926,13.972316177260405,0.0,2.1402780327840993,7.1836675747683945
1342.2231523522075,121.62940432401265,0.0,0.0,0.0,15.52610203418391,9.239518370054551,0.0,4.925548491730097,6.2815014047092985
1009.3557542118432,268.4650786215101,0.0,0.0,0.0,300.9728387963997,14.837394387701444,100.64486418155221,3.0472088134591133,8.946504755174404
715.1833984417864,434.368904708692,0.0,0.0,0.0,1501.8484154353505,33.803615499294466,436.07335479096747,9.77899732334228,18.86909473271882
1100.3501607808832,753.2088685283682,0.0,0.0,0.0,25.081515994103327,11.125198982474371,69.3077652464158,2.470823819578851,7.3394214532005755
1526.1865472679726,261.9240616416998,0.0,0.0,0.0,30.39023775406141,4.991899329437954,0.0,1.006650198288058,5.0200672576680105
793.4916438840718,120.54985978342826,0.0,0.0,0.0,48.7690866307846,3.6679623954010134,0.0,0.9499485912864198,5.178553974715242
1594.6068744458062,537.3134043131347,0.0,0.0,0.0,32.44658570575366,3.2558593595628627,0.0,0.5424738622393928,3.771159887337286
1827.023082064531,187.88482109454296,0.0,0.0,0.0,41.06760373364507,6.393302925238427,0.0,1.3824762685059755,5.586519090777723
1336.5562170728708,95.7188762832958,0.0,0.0,0.0,43.61909292810426,1.0365338147848677,0.0,0.23258225702721452,3.8807042893050543
1238.447761713948,52.16286951168295,0.0,0.0,0.0,39.65422055820745,2.7632892992597085,0.0,0.4160201373434047,3.9029044752295317
1842.5835531509829,118.48424018382353,0.0,0.0,0.0,42.17577331316447,5.819887835319801,0.0,1.1460986248538831,5.5344818671232
1569.2842511165295,145.01384052979648,0.0,0.0,0.0,24.199694703540164,6.041401103089737,0.0,0.43027609624475877,6.084481052408409
1075.604176841932,143.8207835060087,0.0,0.0,0.0,61.40094029286382,5.881355243855651,0.0,0.9613343759966085,5.629612860681842
1460.2579969224762,136.79111227430835,0.0,0.0,0.0,240.1014134922903,3.9901148948993783,63.54930865110706,0.8355294282717018,5.539686080915169
